logFC	AveExpr	t	P.Value	adj.P.Val	B	dir
hsa-miR-99b-3p	1.68704759210138	-1.39945631067961	5.04271737512829	1.97475589720003e-06	5.1849041092361e-06	4.26868030826352	up
mmu-miR-374-5p	2.17868082581155	-2.17701941747573	5.00394860062102	2.32232866828484e-06	6.06872680297076e-06	4.11197562183729	up
hsa-miR-340-3p	1.50457202503976	-1.3267281553398	4.99833034739225	2.37740351978567e-06	6.18348145521718e-06	4.08932714332082	up
hsa-miR-648	4.38898640725069	0.646601941747572	4.98722718844189	2.49001210398944e-06	6.446106100982e-06	4.04461316557863	up
hsa-let-7f-5p	1.78091506893665	-2.35220388349515	4.98560338989829	2.50691012548862e-06	6.45966609079393e-06	4.03807896634249	up
hsa-miR-424-3p	1.53506460621605	-1.781	4.94962941498302	2.91124309529728e-06	7.45959696125514e-06	3.89365199050635	up
hsa-miR-223-3p	2.21931185032192	3.16382524271845	4.94874857012196	2.921899892766e-06	7.45959696125514e-06	3.89012363050778	up
hsa-miR-503-5p	1.95517989954145	-4.6663786407767	4.92785723614514	3.18607544313531e-06	8.09672383255488e-06	3.80655320128527	up
hsa-miR-147a	1.40278996154655	-5.98345631067961	4.88378756402419	3.82177148231818e-06	9.62391546001943e-06	3.63097963588651	up
hsa-miR-590-3p	1.35599058117358	-2.09795145631068	4.87687128296193	3.9321367624179e-06	9.85703061710189e-06	3.60351395043605	up
hsa-miR-152-3p	1.81623016382086	-0.0836504854368922	4.85969076853383	4.21987139255162e-06	1.04834473160251e-05	3.53539220469521	up
hsa-let-7i-3p	1.32597477402369	-2.32803883495146	4.84667047170176	4.45146354290551e-06	1.10094232266502e-05	3.4838659403139	up
hsa-miR-198	1.26330504782273	-4.28756310679611	4.84283694225241	4.52197305142838e-06	1.1134102535517e-05	3.46871168565964	up
hsa-miR-184	3.20446291203732	-2.25792233009709	4.81180482318851	5.13411528946321e-06	1.2474999431415e-05	3.34631636908419	up
hsa-miR-1296-5p	1.31348366452058	-2.60208737864078	4.76355138685529	6.24892245386699e-06	1.50517523454014e-05	3.15698526810033	up
hsa-miR-99a-3p	1.27092120129639	-1.01612621359223	4.76127800165509	6.3068684384039e-06	1.51255632678604e-05	3.14809510592675	up
hsa-miR-186-5p	1.67787516785243	-4.55466019417476	4.73390125546726	7.04695511855581e-06	1.68276428262066e-05	3.0412498964127	up
hsa-miR-142-5p	1.42934800810861	-5.89957281553398	4.72906619779925	7.18613869996435e-06	1.70863555355376e-05	3.0224206926299	up
hsa-miR-623	2.04564452795448	-2.88381553398058	4.70222906091709	8.00851777749858e-06	1.89603369604026e-05	2.91813316715144	up
hsa-let-7b-5p	2.45518124205202	5.52421350807953	4.64407700848899	1.01155217326713e-05	2.38233353198294e-05	2.69347399330786	up
hsa-miR-424-5p	1.24417375230879	-3.88698058252427	4.63827174062712	1.03531990498467e-05	2.42011488338188e-05	2.67114615664927	up
hsa-miR-196b-5p	1.18182550778235	-3.50225242718447	4.56414200199195	1.39067022750251e-05	3.237106327884e-05	2.3876438443095	up
hsa-miR-1248	1.26784191811372	-1.91090291262136	4.54965425523108	1.47274761464047e-05	3.41381664648878e-05	2.33258866406905	up
hsa-miR-98-5p	1.8311335508308	-2.91565048543689	4.52655862228185	1.61336640065923e-05	3.70873438159839e-05	2.24506270061361	up
hsa-miR-20a-3p	1.20953344678512	-3.91929126213592	4.50582858770566	1.75057152282625e-05	4.00750670927994e-05	2.16675439035817	up
hsa-miR-26a-5p	2.0196602871875	1.89700970873786	4.43950910022015	2.26950923287678e-05	5.17410746919232e-05	1.91785165590729	up
hsa-miR-125b-1-3p	1.5277364736952	-2.33402912621359	4.36353903074715	3.04690630492412e-05	6.88973915480801e-05	1.63580723573299	up
hsa-miR-643	1.39410660202439	-1.80835922330097	4.34250614052283	3.30400771161994e-05	7.44073281397336e-05	1.55831003518444	up
hsa-miR-148a-3p	1.72015786415017	-2.69592233009709	4.28532127416491	4.11312458041028e-05	9.18818958688426e-05	1.34891604649175	up
hsa-miR-22-5p	1.7085119257037	-0.101165048543688	4.23652609105169	4.95148231964686e-05	0.000109724848203374	1.17177042719742	up
hsa-miR-636	1.65598986475237	-2.2072427184466	4.14731611824736	6.92707251998335e-05	0.000152892357612382	0.851598694267499	up
hsa-miR-342-5p	1.32729535611537	-4.54133980582524	4.05442722782748	9.7794467815955e-05	0.000213299744763933	0.523394963252229	up
hsa-miR-519b-3p	1.72613091192386	-2.60319417475728	4.01157681781027	0.000114467078299153	0.000245793648750895	0.373801780086146	up
hsa-miR-590-5p	1.3238247374537	-3.06088349514563	4.0083191520007	0.000115840193097781	0.000247781725776721	0.362476328691759	up
hsa-miR-138-5p	1.01201692849793	-3.9348932038835	3.98945111331192	0.000124108362381532	0.000263433075706394	0.297012528337356	up
hsa-miR-656-3p	1.1590280545747	-2.93795145631068	3.98033739094263	0.000128301426625377	0.000271293856299461	0.265472717950002	up
hsa-miR-26b-5p	1.80285481618919	-1.19674757281553	3.92923000462254	0.000154441237807719	0.00032532488876607	0.0895866773435996	up
hsa-miR-130a-3p	1.8746942074081	-2.8258640776699	3.87874111153179	0.000185210160915384	0.000385738455440311	-0.0825221466873183	up
hsa-miR-1253	1.16522356418363	-4.24785436893204	3.87301982623028	0.000189044625728207	0.000392249897578377	-0.101920928908549	up
hsa-miR-199a-3p	1.78615373404474	2.94033009708738	3.80042852574674	0.000244761105763992	0.000504080492911716	-0.346192012790823	up
hsa-miR-449a	1.20998315686973	-5.89397087378641	3.76971524825427	0.000272765568949584	0.000557609318074057	-0.448496687097759	up
hsa-miR-376a-5p	1.70160996848352	1.557	3.75783946296849	0.000284390040437217	0.000579235597066979	-0.487886293061194	up
hsa-miR-629-5p	1.21178096123755	-1.79297841235067	3.65599525347858	0.000405328496964878	0.000804845832682948	-0.821792775758944	up
hsa-miR-519e-3p	4.87436900695426	1.09391262135922	3.63179927713223	0.000440513339297296	0.000865405638193979	-0.900087282306157	up
hsa-miR-346	2.15739179231446	-4.28463106796116	3.63011200499813	0.000443071844306441	0.000867356189914376	-0.905532092694862	up
hsa-miR-654-5p	2.37044517897861	-3.86669902912621	3.60291579399632	0.000486302783346401	0.000948632894274317	-0.993024172574846	up
hsa-miR-99a-5p	1.60271675361856	2.90358252427184	3.57479254309466	0.000535186860321914	0.00104032814252049	-1.08296210488857	up
hsa-miR-181a-5p	3.42441315096096	2.8218640776699	3.56051411849859	0.000561749315799715	0.00108814377955609	-1.128414615616	up
hsa-miR-598-3p	1.30666976096579	-4.23438834951456	3.49128406021663	0.000709161990180212	0.00136415188388833	-1.34677624381825	up
hsa-miR-769-3p	1.85987646474201	-2.01143689320388	3.47835201101754	0.000740461703428889	0.00141943177750728	-1.38719242591455	up
hsa-miR-100-5p	1.51463962993487	2.5866213592233	3.38025536002374	0.00102390345172896	0.00194261134334877	-1.689897831663	up
mmu-miR-134	1.67605359597422	-2.65680582524272	3.37707603242426	0.00103460722040488	0.00195621979557782	-1.69959319076443	up
hsa-miR-1225-3p	1.15647487679845	-1.37334951456311	3.35741546127048	0.00110316674893781	0.00207170975902219	-1.75938593988093	up
mmu-miR-140	1.22628853397072	0.111805825242718	3.35527778329196	0.00111087282426586	0.00207913359676787	-1.76587030260001	up
hsa-miR-376a-3p	1.74300475211577	-1.97802912621359	3.28241989616579	0.0014057912892808	0.00261345092034081	-1.98488670581897	up
hsa-let-7e-3p	1.13947901196914	-3.93344660194175	3.27176705036653	0.00145460242789652	0.00269514964901228	-2.01658448451561	up
hsa-miR-193b-5p	1.59419895368934	0.238601941747572	3.25551525647597	0.00153212966888367	0.00282933278853851	-2.06478107243906	up
hsa-miR-19b-3p	1.42703265137418	3.94282524271845	3.22752230374604	0.00167478627800561	0.00307229005965268	-2.14733987014158	up
hsa-miR-126-3p	1.40936941183199	1.47155339805825	3.15739197087527	0.00208842938123077	0.00373222541032854	-2.3516129345172	up
hsa-miR-551b-5p	2.4746296836242	-1.4086213592233	3.1473772522304	0.00215472117113327	0.0038137876319739	-2.38048283660991	up
hsa-miR-132-3p	1.33789714547899	-2.92343689320388	3.09694335593064	0.0025193329772674	0.00441217212450461	-2.52472018189439	up
hsa-miR-621	3.25266379459596	-0.725582524271848	3.07086573525888	0.00272957817454649	0.00474039595203372	-2.5985432427968	up
hsa-miR-511-5p	1.18617270669631	-2.73758252427184	2.94316287959082	0.00401438310433546	0.00688535058762181	-2.95251548193006	up
mmu-miR-495	1.26073319904128	-2.26722330097087	2.9408424951795	0.00404219448703531	0.00691165353647395	-2.95883031572665	up
hsa-miR-9-3p	1.01499721694648	-2.06597087378641	2.80383824521246	0.00603582424426458	0.010163667572409	-3.32417343476562	up
hsa-miR-139-5p	1.35551003606571	-3.42159223300971	2.80048069668129	0.00609440397739293	0.0102312115256839	-3.33294001808216	up
hsa-miR-106a-5p	1.66433236014945	2.62057281553398	2.78585227568028	0.00635573952265023	0.0105421547770905	-3.37102973813737	up
hsa-miR-10b-3p	1.09864802214239	0.445135922330098	2.71165038168806	0.00784579667622023	0.0128217444207257	-3.56158956467015	up
hsa-miR-485-3p	1.36735139362654	3.24973786407767	2.68588938429427	0.00843317939099408	0.0136607642766395	-3.62670615350858	up
hsa-miR-181c-5p	2.93131382275666	-0.00682524271844707	2.67526140777004	0.00868692823625203	0.0140307820492234	-3.65341347456362	up
hsa-miR-605-5p	1.0858475962323	-2.4831067961165	2.62783643548861	0.0099056817918993	0.0159065151093108	-3.77146481563216	up
hsa-miR-17-5p	1.61773801213209	-1.49227184466019	2.42805816008135	0.0169133048778987	0.0264688443569375	-4.24833082416666	up
hsa-miR-224-5p	1.12067112545029	0.915174757281553	2.35815953497132	0.0202531962312068	0.0313415383019234	-4.40725966815814	up
hsa-miR-1259	1.32068734114807	-3.24636893203883	2.28550394368401	0.0243312144643475	0.0367288632513583	-4.56803671903664	up
hsa-miR-200c-5p	1.34881767638991	-2.3023495145631	2.25461770588819	0.0262730233869904	0.0393385269091694	-4.63500828752878	up
hsa-miR-1265	2.13236545251895	-1.86550485436893	2.15733527030527	0.0333038837182694	0.0493324908554044	-4.84053859090018	up
